event_id,event_slug,market_id,market_slug,city,resolution_station_ICAO,bucket_boundary_C,bucket_label,resolution_source_URL,resolution_source_type,event_24h_volume,event_open_interest,market_24h_volume,best_ask,best_bid,order_min_size,tick_size,enable_order_book
661262,highest-temperature-in-shenzhen-on-july-5-2026,2778891,highest-temperature-in-shenzhen-on-july-5-2026-31c,Shenzhen,ZGSZ,"[31, 32) deg C (integer bucket by truncation contract)",31°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,66654.958555,49713.518774000004,17680.794459,0.001,,5,0.001,True
661262,highest-temperature-in-shenzhen-on-july-5-2026,2778892,highest-temperature-in-shenzhen-on-july-5-2026-32c,Shenzhen,ZGSZ,"[32, 33) deg C (integer bucket by truncation contract)",32°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,66654.958555,49713.518774000004,7225.133875000005,1,0.995,5,0.001,True
661262,highest-temperature-in-shenzhen-on-july-5-2026,2778893,highest-temperature-in-shenzhen-on-july-5-2026-33c,Shenzhen,ZGSZ,"[33, 34) deg C (integer bucket by truncation contract)",33°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,66654.958555,49713.518774000004,7426.495543000001,0.005,,5,0.001,True
661262,highest-temperature-in-shenzhen-on-july-5-2026,2778894,highest-temperature-in-shenzhen-on-july-5-2026-34corhigher,Shenzhen,ZGSZ,>= 34 deg C,34°C or higher,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,66654.958555,49713.518774000004,10609.356155999998,0.001,,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791410,highest-temperature-in-shenzhen-on-july-6-2026-24corbelow,Shenzhen,ZGSZ,<= 24 deg C,24°C or below,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,1245.895,0.001,,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791411,highest-temperature-in-shenzhen-on-july-6-2026-25c,Shenzhen,ZGSZ,"[25, 26) deg C (integer bucket by truncation contract)",25°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,2353.3060000000005,0.002,0.001,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791412,highest-temperature-in-shenzhen-on-july-6-2026-26c,Shenzhen,ZGSZ,"[26, 27) deg C (integer bucket by truncation contract)",26°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,1352.578133,0.003,0.001,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791413,highest-temperature-in-shenzhen-on-july-6-2026-27c,Shenzhen,ZGSZ,"[27, 28) deg C (integer bucket by truncation contract)",27°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,924.6380500000002,0.003,0.002,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791414,highest-temperature-in-shenzhen-on-july-6-2026-28c,Shenzhen,ZGSZ,"[28, 29) deg C (integer bucket by truncation contract)",28°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,812.549285,0.02,0.019,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791415,highest-temperature-in-shenzhen-on-july-6-2026-29c,Shenzhen,ZGSZ,"[29, 30) deg C (integer bucket by truncation contract)",29°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,1651.790105,0.049,0.048,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791416,highest-temperature-in-shenzhen-on-july-6-2026-30c,Shenzhen,ZGSZ,"[30, 31) deg C (integer bucket by truncation contract)",30°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,1211.0692740000002,0.2,0.19,5,0.01,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791417,highest-temperature-in-shenzhen-on-july-6-2026-31c,Shenzhen,ZGSZ,"[31, 32) deg C (integer bucket by truncation contract)",31°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,1646.185841,0.39,0.38,5,0.01,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791418,highest-temperature-in-shenzhen-on-july-6-2026-32c,Shenzhen,ZGSZ,"[32, 33) deg C (integer bucket by truncation contract)",32°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,2359.264732,0.23,0.22,5,0.01,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791419,highest-temperature-in-shenzhen-on-july-6-2026-33c,Shenzhen,ZGSZ,"[33, 34) deg C (integer bucket by truncation contract)",33°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,3111.0275990000005,0.05,0.021,5,0.001,True
664867,highest-temperature-in-shenzhen-on-july-6-2026,2791420,highest-temperature-in-shenzhen-on-july-6-2026-34corhigher,Shenzhen,ZGSZ,>= 34 deg C,34°C or higher,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,21203.082758,13060.775151,4535.829155000001,0.05,0.021,5,0.001,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802165,highest-temperature-in-shenzhen-on-july-7-2026-24corbelow,Shenzhen,ZGSZ,<= 24 deg C,24°C or below,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,242.86700000000002,0.002,0.001,5,0.001,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802166,highest-temperature-in-shenzhen-on-july-7-2026-25c,Shenzhen,ZGSZ,"[25, 26) deg C (integer bucket by truncation contract)",25°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,109.999,0.009,0.002,5,0.001,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802167,highest-temperature-in-shenzhen-on-july-7-2026-26c,Shenzhen,ZGSZ,"[26, 27) deg C (integer bucket by truncation contract)",26°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,188.747325,0.012,0.005,5,0.001,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802168,highest-temperature-in-shenzhen-on-july-7-2026-27c,Shenzhen,ZGSZ,"[27, 28) deg C (integer bucket by truncation contract)",27°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,23.079711,0.056,0.029,5,0.001,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802169,highest-temperature-in-shenzhen-on-july-7-2026-28c,Shenzhen,ZGSZ,"[28, 29) deg C (integer bucket by truncation contract)",28°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,111.230908,0.12,0.1,5,0.01,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802170,highest-temperature-in-shenzhen-on-july-7-2026-29c,Shenzhen,ZGSZ,"[29, 30) deg C (integer bucket by truncation contract)",29°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,157.36595799999998,0.23,0.21,5,0.01,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802171,highest-temperature-in-shenzhen-on-july-7-2026-30c,Shenzhen,ZGSZ,"[30, 31) deg C (integer bucket by truncation contract)",30°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,559.001903,0.23,0.22,5,0.01,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802172,highest-temperature-in-shenzhen-on-july-7-2026-31c,Shenzhen,ZGSZ,"[31, 32) deg C (integer bucket by truncation contract)",31°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,33.924243,0.26,0.25,5,0.01,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802173,highest-temperature-in-shenzhen-on-july-7-2026-32c,Shenzhen,ZGSZ,"[32, 33) deg C (integer bucket by truncation contract)",32°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,179.951977,0.12,0.09,5,0.01,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802174,highest-temperature-in-shenzhen-on-july-7-2026-33c,Shenzhen,ZGSZ,"[33, 34) deg C (integer bucket by truncation contract)",33°C,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,81.537933,0.055,0.041,5,0.001,True
668434,highest-temperature-in-shenzhen-on-july-7-2026,2802175,highest-temperature-in-shenzhen-on-july-7-2026-34corhigher,Shenzhen,ZGSZ,>= 34 deg C,34°C or higher,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ,wunderground_airport_history,1929.738825,1398.0551020000003,242.03286699999998,0.045,0.014,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778783,highest-temperature-in-singapore-on-july-5-2026-25corbelow,Singapore,WSSS,<= 25 deg C,25°C or below,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,440.18620500000003,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778784,highest-temperature-in-singapore-on-july-5-2026-26c,Singapore,WSSS,"[26, 27) deg C (integer bucket by truncation contract)",26°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,1350.355,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778785,highest-temperature-in-singapore-on-july-5-2026-27c,Singapore,WSSS,"[27, 28) deg C (integer bucket by truncation contract)",27°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,7978.129,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778786,highest-temperature-in-singapore-on-july-5-2026-28c,Singapore,WSSS,"[28, 29) deg C (integer bucket by truncation contract)",28°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,2414.118149,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778787,highest-temperature-in-singapore-on-july-5-2026-29c,Singapore,WSSS,"[29, 30) deg C (integer bucket by truncation contract)",29°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,3066.591308,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778788,highest-temperature-in-singapore-on-july-5-2026-30c,Singapore,WSSS,"[30, 31) deg C (integer bucket by truncation contract)",30°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,5037.530912,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778789,highest-temperature-in-singapore-on-july-5-2026-31c,Singapore,WSSS,"[31, 32) deg C (integer bucket by truncation contract)",31°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,10203.549548,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778790,highest-temperature-in-singapore-on-july-5-2026-32c,Singapore,WSSS,"[32, 33) deg C (integer bucket by truncation contract)",32°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,8298.884831000001,0.001,,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778791,highest-temperature-in-singapore-on-july-5-2026-33c,Singapore,WSSS,"[33, 34) deg C (integer bucket by truncation contract)",33°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,6930.168457,0.999,0.995,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778792,highest-temperature-in-singapore-on-july-5-2026-34c,Singapore,WSSS,"[34, 35) deg C (integer bucket by truncation contract)",34°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,12725.257248,0.003,0.001,5,0.001,True
661253,highest-temperature-in-singapore-on-july-5-2026,2778793,highest-temperature-in-singapore-on-july-5-2026-35corhigher,Singapore,WSSS,>= 35 deg C,35°C or higher,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,68245.259435,43696.007774000005,9800.488776999999,0.001,,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791334,highest-temperature-in-singapore-on-july-6-2026-25corbelow,Singapore,WSSS,<= 25 deg C,25°C or below,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,1271.944,0.002,,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791335,highest-temperature-in-singapore-on-july-6-2026-26c,Singapore,WSSS,"[26, 27) deg C (integer bucket by truncation contract)",26°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,1060.8780000000002,0.003,0.001,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791336,highest-temperature-in-singapore-on-july-6-2026-27c,Singapore,WSSS,"[27, 28) deg C (integer bucket by truncation contract)",27°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,109.60799999999999,0.002,0.001,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791337,highest-temperature-in-singapore-on-july-6-2026-28c,Singapore,WSSS,"[28, 29) deg C (integer bucket by truncation contract)",28°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,321.4772,0.006,0.002,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791338,highest-temperature-in-singapore-on-july-6-2026-29c,Singapore,WSSS,"[29, 30) deg C (integer bucket by truncation contract)",29°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,273.12402899999995,0.011,0.009,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791339,highest-temperature-in-singapore-on-july-6-2026-30c,Singapore,WSSS,"[30, 31) deg C (integer bucket by truncation contract)",30°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,1139.2090019999998,0.084,0.071,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791340,highest-temperature-in-singapore-on-july-6-2026-31c,Singapore,WSSS,"[31, 32) deg C (integer bucket by truncation contract)",31°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,1477.2969030000002,0.33,0.32,5,0.01,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791341,highest-temperature-in-singapore-on-july-6-2026-32c,Singapore,WSSS,"[32, 33) deg C (integer bucket by truncation contract)",32°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,1094.2363799999998,0.43,0.42,5,0.01,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791342,highest-temperature-in-singapore-on-july-6-2026-33c,Singapore,WSSS,"[33, 34) deg C (integer bucket by truncation contract)",33°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,878.3694730000001,0.18,0.17,5,0.01,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791343,highest-temperature-in-singapore-on-july-6-2026-34c,Singapore,WSSS,"[34, 35) deg C (integer bucket by truncation contract)",34°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,589.441334,0.02,0.011,5,0.001,True
664854,highest-temperature-in-singapore-on-july-6-2026,2791344,highest-temperature-in-singapore-on-july-6-2026-35corhigher,Singapore,WSSS,>= 35 deg C,35°C or higher,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,8434.223821,6430.506468,218.6395,0.009,0.003,5,0.001,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802066,highest-temperature-in-singapore-on-july-7-2026-25corbelow,Singapore,WSSS,<= 25 deg C,25°C or below,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,279.992,0.004,0.001,5,0.001,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802067,highest-temperature-in-singapore-on-july-7-2026-26c,Singapore,WSSS,"[26, 27) deg C (integer bucket by truncation contract)",26°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,117.03399999999999,0.007,0.002,5,0.001,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802068,highest-temperature-in-singapore-on-july-7-2026-27c,Singapore,WSSS,"[27, 28) deg C (integer bucket by truncation contract)",27°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,63.013,0.004,0.001,5,0.001,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802069,highest-temperature-in-singapore-on-july-7-2026-28c,Singapore,WSSS,"[28, 29) deg C (integer bucket by truncation contract)",28°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,211.53682799999999,0.012,0.006,5,0.001,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802070,highest-temperature-in-singapore-on-july-7-2026-29c,Singapore,WSSS,"[29, 30) deg C (integer bucket by truncation contract)",29°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,33.675,0.04,0.031,5,0.001,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802071,highest-temperature-in-singapore-on-july-7-2026-30c,Singapore,WSSS,"[30, 31) deg C (integer bucket by truncation contract)",30°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,59.191195,0.24,0.18,5,0.01,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802072,highest-temperature-in-singapore-on-july-7-2026-31c,Singapore,WSSS,"[31, 32) deg C (integer bucket by truncation contract)",31°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,54.324784,0.37,0.34,5,0.01,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802073,highest-temperature-in-singapore-on-july-7-2026-32c,Singapore,WSSS,"[32, 33) deg C (integer bucket by truncation contract)",32°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,18.703246,0.32,0.31,5,0.01,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802074,highest-temperature-in-singapore-on-july-7-2026-33c,Singapore,WSSS,"[33, 34) deg C (integer bucket by truncation contract)",33°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,450.778708,0.1,0.06,5,0.01,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802075,highest-temperature-in-singapore-on-july-7-2026-34c,Singapore,WSSS,"[34, 35) deg C (integer bucket by truncation contract)",34°C,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,10.01,0.01,0.004,5,0.001,True
668425,highest-temperature-in-singapore-on-july-7-2026,2802076,highest-temperature-in-singapore-on-july-7-2026-35corhigher,Singapore,WSSS,>= 35 deg C,35°C or higher,https://www.wunderground.com/history/daily/sg/singapore/WSSS,wunderground_airport_history,1312.282761,1235.929297,14.024,0.01,0.003,5,0.001,True
